"id","close_date","price","close_price","zip"
463797,"2012-4-30",160000,152500,30024
463798,"2012-4-13",106000,103000,"30071-1494"
463799,"2012-2-29",29900,27500,30071
463800,"2012-4-09",43000,38918,"30092-4866"
463801,"2012-3-30",459900,452733,30306
463802,"2012-6-18",355600,325000,30030
463803,"2012-6-28",34900,30000,30092
463804,"2012-3-30",69900,56350,"30096-3862"
463805,"2012-3-22",83500,81500,"30517-6296"
463806,"2012-5-16",160000,160000,30097
463807,"2012-5-31",56900,56900,30096
463808,"2012-8-07",70600,65000,"30071-1511"
463809,"2012-8-08",54000,54000,"30519-7622"
463810,"2012-7-23",55000,49000,30084
463811,"2012-5-31",9900,9000,"30316-4856"
463812,"2012-7-27",329900,305000,30033
463813,"2012-3-28",126500,126500,30024
463814,"2012-4-12",75900,77000,"30071-3629"
463815,"2012-6-22",69900,69500,30519
463816,"2012-4-27",379900,370000,30306
463817,"2012-6-18",344900,325000,"30030-1334"
463818,"2012-5-07",149500,139500,"30092-4629"
463819,"2012-6-22",112900,109000,"30096-6061"
463820,"2012-6-01",399000,370000,"30307-1061"
463821,"2012-3-29",166900,170000,"30024-6769"
463822,"2012-7-13",98547,81000,30096
463823,"2012-5-09",24900,23000,"30071-3070"
463824,"2012-5-09",99900,105500,"30096-7185"
463825,"2012-5-23",119900,130500,30024
463826,"2012-6-22",344900,325000,"30030-1334"
463827,"2012-4-27",62000,63500,"30096-3251"
463828,"2012-6-01",71900,67000,"30096-2651"
463829,"2012-4-12",129000,129000,30024
463830,"2012-7-30",105000,105000,"30096-8400"
463831,"2012-3-28",62900,62900,30519
463832,"2012-7-06",59900,62300,"30096-5659"
463833,"2012-7-19",136056,142000,"30519-6004"
463834,"2012-7-13",156900,159400,"30024-8433"
463835,"2012-7-27",199900,189900,30316
463836,"2012-7-09",60300,57000,"30034-7607"
463837,"2012-5-21",170340,153000,30024
463838,"2012-5-16",170590,150500,30024
463839,"2012-6-14",171620,150000,30024
463840,"2012-6-15",137000,126800,30096
463841,"2012-6-15",54900,56500,30071
463842,"2012-4-30",59900,55000,"30071-4914"
463843,"2012-4-30",59900,53000,"30092-4864"
463844,"2012-8-08",45000,40000,"30092-2792"
463845,"2012-6-04",122900,119500,"30097-2891"
463846,"2012-4-19",56000,55000,30096
463847,"2012-5-18",54900,58000,"30092-5402"
463848,"2012-4-24",208900,196450,30092
463849,"2012-7-25",65000,66000,30097
463850,"2012-6-15",94900,92900,30024
463851,"2012-5-16",127900,128500,30096
463852,"2012-5-30",132999,125000,30092
463853,"2012-5-31",199900,170250,"30092-4623"
463854,"2012-5-18",409900,399900,30306
463858,"2012-5-31",9900,8000,30316
463869,"2012-3-05",36900,36900,"30034-7500"
463870,"2012-2-03",59500,55000,30518
463871,"2012-1-31",64900,59000,30518
463872,"2012-3-22",61900,60000,30071
463873,"2012-6-01",121900,121000,"30097-4371"
463874,"2012-6-22",71500,81240,30518
463875,"2012-5-31",199076,196000,30092
463876,"2012-6-18",199475,188000,30092
463877,"2012-5-07",105000,121121,30519
463879,"2012-5-25",379900,379900,30306
463880,"2012-6-22",429282,429282,30306
463896,"2012-5-31",60900,60000,30096
463897,"2012-6-01",157000,144795,30024
463898,"2012-5-24",59900,61000,30092
463899,"2012-7-20",63000,60250,30097
463900,"2012-4-27",19900,20000,30092
463901,"2012-8-12",85000,86500,"30096-7178"
463902,"2012-6-12",44000,45000,"30071-4916"
463903,"2012-7-12",244900,234000,30092
463904,"2012-6-18",85000,68000,30096
463905,"2012-5-31",139146,135000,"30519-6004"
463906,"2012-6-07",164900,152000,30096
463907,"2012-7-09",459900,453310,30306
463908,"2012-7-13",459900,469900,30306
463909,"2012-6-29",55000,55000,30096
463910,"2012-6-28",63000,66011,"30519-7628"
463911,"2012-7-20",85000,85000,30519
463912,"2012-7-02",125900,120000,30092
463913,"2012-6-29",84900,77000,30517
463914,"2012-7-02",40000,32949,"30092-4864"
463915,"2012-8-03",120000,122000,30097
463916,"2012-4-27",34900,34900,"30092-2704"
463917,"2012-7-13",329900,324900,30030
463918,"2012-6-15",71000,72501,30519
463919,"2012-6-07",50000,56000,30518
463920,"2012-7-25",57900,57900,"30092-2392"
463921,"2012-7-13",84900,77000,30071
463922,"2012-5-11",68000,61000,30096
463923,"2012-6-15",119900,109000,30024
463924,"2012-8-03",133650,134146,"30519-6004"
463925,"2012-7-31",135490,135944,"30519-6004"
463926,"2012-6-20",105900,98000,30096
463927,"2012-6-08",59900,50000,30092
463928,"2012-7-24",141900,141250,30024
463929,"2012-6-20",55000,52000,"30092-5403"
463930,"2012-6-22",111000,111000,30092
463931,"2012-7-11",55000,55800,"30092-0000"
463932,"2012-6-05",119900,119900,30519
463933,"2012-8-20",265000,227000,30092
463934,"2012-6-28",160000,157500,30024
463935,"2012-7-25",99900,101500,"30092-2366"
463936,"2012-7-31",64900,70000,30519
463937,"2012-6-12",29000,33100,30034
463938,"2012-6-27",67000,63000,30092
463939,"2012-8-13",497000,459000,"30307-1011"
463940,"2012-6-27",54900,66000,30092
463941,"2012-6-27",142900,152900,"30097-4349"
463942,"2012-7-18",99000,102000,30096
463943,"2012-7-19",79900,79900,"30519-7724"
463944,"2012-6-28",27900,27900,30092
463945,"2012-7-11",419900,419900,30306
463946,"2012-7-03",115000,105000,30519
463947,"2012-6-20",197600,194900,30092
463948,"2012-7-17",30800,32000,30071
463949,"2012-6-12",124900,128500,30096
463950,"2012-7-09",129900,123450,30096
463951,"2012-7-19",118000,118000,30024
463952,"2012-7-27",44900,42505,"30092-0000"
463953,"2012-6-22",160000,160600,30097
463954,"2012-7-27",369000,340000,30033
463955,"2012-7-13",123000,125000,30519
463956,"2012-8-09",220000,205000,30092
463957,"2012-7-27",127900,121000,"30097-4366"
463958,"2012-7-26",87000,84400,"30519-4671"
463959,"2012-7-19",79000,80000,30096
463960,"2012-7-20",139900,135000,"30071-2647"
463961,"2012-7-17",8500,8600,"30316-4855"
463962,"2012-8-08",79000,92408,30097
463963,"2012-7-13",85000,85000,"30096-2675"
463964,"2012-8-07",80400,80000,"30519-7726"
463965,"2012-7-20",104000,95000,30043
463966,"2012-8-17",215000,205000,"30092-3381"
463967,"2012-8-07",59900,75100,30096
463968,"2012-8-21",329981,329387,30030
463969,"2012-7-31",124900,115000,"30519-6614"
463970,"2012-8-20",196975,180000,30092
463971,"2012-7-31",45000,50500,30092
463972,"2012-7-27",330045,318700,30030
463973,"2012-8-14",29000,30500,30034
463974,"2012-8-10",68000,62300,30096
463976,"2012-9-26",125000,112500,"30071-1493"
463977,"2012-9-28",235000,243000,30092
463978,"2012-9-05",34900,30000,30092
463982,"2012-8-28",119900,122400,30096
464029,"2012-8-06",120000,120000,"30096-7185"
465074,"2012-11-06",68389,65000,"30316-3026"
465508,"2012-8-27",297800,282000,"30030-3262"
465567,"2012-11-09",59900,59900,30341
465571,"2012-10-01",199300,188000,30092
465574,"2012-8-27",172900,168000,"30032-1195"
465576,"2012-8-22",139900,125000,30033
465582,"2012-3-14",42000,39000,"30071-4915"
465584,"2012-9-13",173900,188000,"30032-1195"
465585,"2012-8-30",150000,151000,"30033-4036"
465586,"2012-8-24",45000,40500,30092
465587,"2012-9-06",54000,54050,"30092-2734"
465588,"2012-10-15",139400,133000,30033
465589,"2012-10-12",103250,100000,30033
465590,"2012-9-14",138000,132000,30079
465591,"2012-11-28",39900,40299,"30092-2791"
465592,"2012-8-30",139900,125000,"30079-1889"
465593,"2012-8-21",225000,215250,"30030-3263"
465595,"2012-9-12",49900,41600,30096
465597,"2012-8-31",24900,20000,30092
465598,"2012-9-04",68000,76200,"30071-2642"
465599,"2012-9-28",150000,125000,30033
465600,"2012-8-24",149000,145000,30002
465601,"2012-9-06",140000,134000,"30092-2383"
465603,"2012-10-31",78000,78000,30096
465605,"2012-7-11",246160,227510,30329
465606,"2012-8-31",189900,186000,30002
465609,"2012-9-07",32000,30000,"30092-0000"
465610,"2012-8-28",550000,498500,"30307-1670"
465611,"2012-11-09",100000,105000,30033
465612,"2012-8-21",62500,58000,"30092-5403"
465613,"2012-8-30",22000,24000,30092
465614,"2012-8-29",156600,131340,"30092-3384"
465615,"2012-10-25",164900,164900,30092
465616,"2012-10-05",129900,127000,30092
465617,"2012-8-28",25800,21900,30092
465619,"2012-10-19",242675,233000,30329
465620,"2012-9-21",210000,200000,"30033-1951"
465621,"2012-8-31",62000,62100,30092
465622,"2012-8-31",102500,101000,30079
465623,"2012-9-17",114900,109900,"30002-1554"
465624,"2012-10-01",239860,229050,30329
465626,"2012-8-28",118500,107000,30345
465627,"2012-8-27",209900,207500,30030
465630,"2012-11-28",76000,80000,30071
465631,"2012-8-21",215000,215000,30033
465632,"2012-11-02",95000,82000,30071
465633,"2012-8-29",99900,86500,30071
465634,"2012-9-10",173900,168000,"30032-1195"
465635,"2012-9-28",209900,192000,30033
465636,"2012-10-18",97900,97000,30092
465637,"2012-8-23",104900,101000,"30096-1730"
465638,"2012-9-14",25500,31701,30071
465639,"2012-9-14",147500,147500,30030
465640,"2012-9-11",34500,32000,30092
465641,"2012-10-25",85000,109188,"30096-6331"
465642,"2012-10-05",104900,109000,30092
465643,"2012-10-12",121900,117000,"30092-0000"
465646,"2012-9-28",105000,107700,"30092-4505"
465649,"2012-11-28",115900,121150,"30071-2624"
465654,"2012-10-26",130000,130000,30071
465660,"2012-10-24",80000,75000,"30032-2455"
465661,"2012-9-14",27000,29000,30002
465663,"2012-10-26",39900,39900,30032
465664,"2012-10-31",150000,150000,30071
465665,"2012-11-09",45000,45000,30030
465666,"2012-8-10",79900,74900,"30032-2456"
465670,"2012-10-12",160000,174000,30092
465672,"2012-11-13",99000,99000,30324
466142,"2012-11-21",139900,138000,30043
466144,"2012-11-29",139900,141500,30043
466145,"2012-12-06",139900,144000,30043
466149,"2012-11-30",19900,21000,30084
466159,"2012-11-30",99000,89500,"30339-5751"
466161,"2012-10-15",115000,115000,"30078-4574"
466162,"2012-9-14",119900,70000,30078
466163,"2012-9-14",119900,70000,30078
466164,"2012-9-14",119900,70000,30078
466165,"2012-9-14",119900,70000,30078
466166,"2012-9-14",119900,70000,30078
466167,"2012-9-14",119900,70000,30078
466168,"2012-9-14",119900,70000,30078
466169,"2012-9-14",119900,70000,30078
466170,"2012-9-14",119900,70000,30078
466180,"2012-11-08",117000,105000,30087
466183,"2012-9-26",200000,200000,30080
466192,"2012-9-24",120000,100000,30339
466193,"2012-12-14",429900,415000,30080
466194,"2012-9-14",106250,88000,30044
466199,"2012-9-18",34900,42001,30044
466200,"2012-9-12",51000,42000,30093
466201,"2012-9-27",125000,130000,30339
466210,"2012-10-19",59000,55000,30096
466213,"2012-8-31",59900,60300,30043
466217,"2012-10-04",139900,139900,30339
466218,"2012-9-14",65900,63000,30043
466221,"2012-11-16",179000,165000,30080
466223,"2012-11-28",30000,30000,30093
466225,"2012-10-04",225000,215000,30339
466227,"2012-9-14",29900,28000,30084
466232,"2012-10-15",152500,140000,30084
466234,"2012-10-22",158500,149000,30339
466236,"2012-11-09",29900,26000,"30093-3455"
466240,"2012-10-23",197900,193000,30080
466243,"2012-10-08",29900,32100,30093
466244,"2012-10-25",399900,383649,30339
466245,"2012-11-12",199895,199895,30024
466247,"2012-11-08",48000,48000,30044
466249,"2012-11-09",54900,59900,30093
466250,"2012-10-15",39900,50000,"30087-3595"
466251,"2012-10-26",246750,205000,"30080-6364"
466253,"2012-12-06",190000,170000,30080
466254,"2012-11-02",53900,45500,30093
466257,"2012-11-19",439627,429725,30339
466259,"2012-11-16",200000,200000,30080
466260,"2012-9-24",389900,349900,30080
466261,"2012-11-26",249900,249900,30080
466263,"2012-11-27",439900,419150,30080
466264,"2012-12-03",129000,118000,30339
466268,"2012-11-09",54000,54000,30044
466270,"2012-11-05",180000,180000,30339
466271,"2012-10-19",26000,26299,"30084-8768"
466272,"2012-10-01",78000,77000,30043
466274,"2012-10-25",424900,415000,30080
466276,"2012-9-20",107900,110000,30043
466278,"2012-9-28",32900,31500,"30093-1039"
466280,"2012-10-30",136000,136000,"30339-2812"
466282,"2012-12-03",106900,113700,"30093-1119"
466285,"2012-11-06",105840,105840,"30093-1758"
466288,"2012-9-27",24900,25900,30084
466380,"2012-1-26",72900,76000,30044
466381,"2012-1-17",39900,38000,30045
466382,"2012-1-27",207586,207586,30339
466383,"2012-2-17",190000,168000,30045
466384,"2012-7-26",185900,175000,30097
466385,"2012-7-11",291170,289195,30097
466386,"2012-6-29",281200,275515,30097
466387,"2012-5-24",41900,42000,30044
466388,"2012-8-10",69900,53000,30339
468369,"2012-2-08",104900,109300,"30093-1119"
468620,"2012-3-09",60000,55000,"30044-8806"
468708,"2012-7-13",145000,135000,30080
468713,"2012-6-28",134900,124000,30080
468768,"2012-1-10",49900,25000,30046
468787,"2012-4-19",109900,92000,30043
468805,"2012-2-24",175900,150000,30045
468830,"2012-1-13",259900,230000,30045
468889,"2012-1-13",69000,66500,"30519-7726"
468913,"2012-4-27",40000,40000,30045
468915,"2012-2-03",79900,79900,"30043-1420"
468942,"2012-6-08",104900,104900,30093
468946,"2012-1-06",89500,89500,30043
468956,"2012-3-15",64900,64000,30045
468958,"2012-3-02",55000,51500,"30096-4737"
468973,"2012-2-02",46000,46000,30093
468986,"2012-5-18",239900,225000,"30339-3771"
468999,"2012-2-24",85000,85000,30096
469004,"2012-1-03",65000,61000,"30093-3747"
469009,"2012-5-17",139900,144900,30339
469011,"2012-1-20",90000,84000,30096
469020,"2012-3-29",60000,60000,30043
469022,"2012-5-31",85000,80000,"30045-7813"
469023,"2012-2-21",89900,80000,"30047-2758"
469029,"2012-5-03",59900,50000,30093
469030,"2012-7-06",72000,67844,30024
469045,"2012-1-19",54000,52500,"30093-4972"
469051,"2012-1-20",237500,230000,"30339-5783"
469052,"2012-3-08",74900,69900,"30017-4229"
469053,"2012-6-15",129900,140000,30087
469056,"2012-2-17",87000,80000,30044
469058,"2012-4-23",61000,58000,"30043-3320"
469068,"2012-4-02",195900,192000,"30080-7378"
469069,"2012-6-29",189000,166000,"30339-3245"
469078,"2012-1-05",58000,58000,"30046-4040"
469081,"2012-5-17",55000,56000,"30044-8709"
469085,"2012-7-27",186500,165500,"30339-3291"
469086,"2012-7-30",115000,115000,"30078-4574"
469087,"2012-11-09",115000,105000,"30078-4574"
469095,"2012-5-25",38000,41000,"30096-5589"
469096,"2012-3-20",174900,150000,30043
469098,"2012-4-23",109900,105000,"30024-3187"
469101,"2012-3-08",224900,230000,"30339-4919"
469105,"2012-1-12",229000,232000,"30339-4508"
469106,"2012-2-21",50000,42250,"30044-8405"
469110,"2012-2-10",61900,58700,"30339-3339"
469112,"2012-2-10",67200,61750,"30080-6788"
469114,"2012-3-30",65000,71000,"30045-7816"
469116,"2012-4-04",77900,79900,30044
469117,"2012-6-14",124000,117000,"30043-7863"
469118,"2012-6-29",59000,58500,"30045-7812"
469120,"2012-5-16",195000,215000,30339
469121,"2012-4-11",97000,94000,30044
469123,"2012-6-07",58900,56000,30096
469126,"2012-2-01",34900,30500,"30339-5844"
469127,"2012-2-08",79900,72000,"30044-8820"
469128,"2012-5-15",189900,184000,30339
469130,"2012-5-14",82000,77000,30096
469131,"2012-1-18",23400,22000,"30093-3162"
469133,"2012-5-25",55500,60000,30096
469135,"2012-4-30",79900,76352,30043
469137,"2012-3-13",65700,62000,"30024-7272"
469138,"2012-2-13",30000,30000,30046
469141,"2012-1-04",64900,70000,"30080-6793"
469142,"2012-2-09",77900,83100,30339
469144,"2012-1-06",40000,48011,"30047-4915"
469145,"2012-3-30",33900,32300,30084
469147,"2012-5-07",90000,90000,30043
469148,"2012-4-12",74900,71000,30080
469149,"2012-2-21",225000,220000,"30080-9002"
469150,"2012-4-25",65000,68000,30043
469151,"2012-2-15",237000,237470,30080
469155,"2012-2-03",40000,40000,"30044-3286"
469157,"2012-2-17",199500,192000,30339
469159,"2012-4-05",164900,140000,30043
469161,"2012-2-14",219000,205000,"30080-7384"
469163,"2012-2-17",79000,75000,30046
469164,"2012-3-30",204350,196000,30092
469165,"2012-2-03",199350,195986,30092
469166,"2012-4-17",111900,96000,30044
469167,"2012-2-21",129900,116000,30044
469169,"2012-2-24",74900,70000,"30339-5762"
469171,"2012-5-18",74900,74900,"30044-7735"
469172,"2012-3-23",60000,56200,"30044-8817"
469175,"2012-3-12",169900,161000,"30339-3290"
469176,"2012-1-18",85000,83000,30096
469177,"2012-3-01",219000,215000,"30339-3771"
469179,"2012-1-09",95000,95000,30043
469180,"2012-3-29",42000,42000,30084
469181,"2012-2-08",79900,75000,30043
469182,"2012-1-30",59900,55000,30096
469184,"2012-3-12",88000,83800,30043
469185,"2012-2-17",32000,30000,30093
469186,"2012-1-09",29700,28000,"30045-5837"
469187,"2012-1-04",24900,24900,"30047-6809"
469189,"2012-5-31",72900,72959,"30093-6411"
469190,"2012-2-08",25000,25000,"30078-3667"
469191,"2012-2-15",79900,75000,30044
469192,"2012-2-27",39000,35000,30339
469193,"2012-6-19",90000,90000,30096
469194,"2012-4-27",105000,102000,30024
469195,"2012-2-23",214900,210000,30080
469196,"2012-1-11",24900,24000,"30044-3110"
469197,"2012-4-10",60000,55500,"30044-7153"
469198,"2012-2-29",139111,134150,30043
469199,"2012-2-24",189075,184000,30092
469200,"2012-5-17",88200,86403,"30043-5588"
469201,"2012-2-03",44900,50000,30045
469202,"2012-3-23",64900,60000,30093
469203,"2012-4-05",89900,84900,"30045-7815"
469204,"2012-2-10",56000,52002,"30045-7994"
469205,"2012-3-23",30000,21500,"30084-1278"
469206,"2012-3-14",134000,128500,30080
469207,"2012-4-26",73000,75500,30080
469208,"2012-3-16",64900,64900,30043
469209,"2012-2-07",79900,75000,"30046-4577"
469210,"2012-1-26",74900,68500,30045
469211,"2012-1-24",59900,47000,"30339-5827"
469212,"2012-3-13",50000,50000,30045
469213,"2012-6-11",237500,237200,30080
469214,"2012-6-15",140900,135000,"30339-1824"
469215,"2012-2-24",64790,61000,"30043-8161"
469216,"2012-2-22",184900,184000,30092
469217,"2012-4-09",74900,75000,30044
469218,"2012-5-09",89000,75000,30093
469219,"2012-3-29",82500,81640,"30043-1330"
469220,"2012-4-11",74900,70000,30046
469221,"2012-2-28",69000,70500,"30044-8807"
469222,"2012-5-14",89900,79000,30044
469223,"2012-2-29",24900,28000,"30093-1048"
469224,"2012-5-25",199900,195000,30080
469225,"2012-5-30",59900,60000,30045
469226,"2012-2-28",99900,95000,"30047-2882"
469227,"2012-3-22",59900,60000,"30096-4764"
469228,"2012-2-22",24900,25500,"30093-1397"
469229,"2012-2-17",154900,150000,"30092-3512"
469230,"2012-3-08",184900,184900,30092
469231,"2012-3-30",149500,147500,"30080-7197"
469232,"2012-4-25",49500,43000,"30093-3965"
469233,"2012-5-25",90000,77660,30047
469234,"2012-4-23",24900,23500,"30084-1381"
469235,"2012-3-09",78900,79000,30045
469236,"2012-2-15",55000,53500,"30045-9788"
469237,"2012-3-18",188270,174500,"30024-3807"
469238,"2012-4-11",85000,85000,"30519-7600"
469239,"2012-6-06",75000,67500,30080
469240,"2012-3-28",41900,40900,30084
469241,"2012-2-10",95000,95000,30043
469242,"2012-2-15",59999,52000,30096
469243,"2012-6-28",219900,208000,30043
469244,"2012-3-29",146800,146000,"30043-8199"
469245,"2012-2-29",213900,207786,30339
469246,"2012-6-28",214900,205000,30339
469247,"2012-4-18",184900,160000,30043
469248,"2012-4-09",84000,84000,30043
469249,"2012-2-28",177000,177800,30045
469250,"2012-2-13",59900,62000,30096
469251,"2012-8-06",122900,107000,30044
469252,"2012-4-12",87777,77500,"30043-3406"
469253,"2012-2-24",89900,78000,"30046-4398"
469254,"2012-3-21",149900,137000,30024
469255,"2012-2-24",31000,28851,30096
469256,"2012-8-10",224900,228275,30017
469257,"2012-6-15",123750,109000,"30093-1753"
469258,"2012-2-27",244920,275220,30097
469259,"2012-5-21",254500,252491,30097
469260,"2012-6-01",65000,50430,"30093-4972"
469261,"2012-4-13",46500,43000,30339
469262,"2012-6-01",185000,185000,30080
469263,"2012-7-09",40200,40000,"30044-4634"
469264,"2012-3-20",232900,232445,30080
469265,"2012-4-27",175000,154500,30080
469266,"2012-2-29",200000,185000,30024
469267,"2012-4-04",54900,57500,"30080-4500"
469268,"2012-3-06",46000,51500,30044
469269,"2012-4-09",53000,60000,"30046-4029"
469270,"2012-5-18",282530,282227,30097
469271,"2012-8-03",110000,95000,"30043-1420"
469272,"2012-7-24",249900,245000,30017
469273,"2012-2-28",58000,60168,30084
469274,"2012-5-31",185000,173075,30080
469275,"2012-4-10",169900,153000,"30043-8199"
469276,"2012-4-17",110500,109000,30043
469277,"2012-6-14",139900,138500,"30339-4107"
469278,"2012-3-15",49900,48500,"30339-5867"
469279,"2012-4-25",65000,70000,"30044-8806"
469280,"2012-7-23",32400,31000,30339
469281,"2012-5-08",85000,83000,"30043-7866"
469282,"2012-4-20",199900,193000,"30080-7412"
469283,"2012-3-30",149000,149000,30339
469284,"2012-6-14",42000,45525,"30047-4981"
469285,"2012-4-30",79900,80000,30044
469286,"2012-4-09",31900,31000,30093
469287,"2012-4-30",225000,225000,"30080-9004"
469288,"2012-7-23",83000,79500,"30043-2280"
469289,"2012-7-10",43000,37555,30047
469290,"2012-3-27",54900,55600,"30045-7990"
469291,"2012-3-21",89900,80000,30044
469292,"2012-6-14",209900,199000,"30339-1828"
469293,"2012-7-27",101000,101000,"30084-8626"
469294,"2012-4-25",26000,26000,"30093-4632"
469295,"2012-5-07",147400,139000,30043
469296,"2012-3-27",45000,47500,"30096-5591"
469297,"2012-4-13",87000,81000,"30043-1329"
469298,"2012-7-23",72000,75000,"30044-7752"
469299,"2012-3-30",84900,82000,"30044-3307"
469300,"2012-4-12",89900,87500,"30044-3307"
469301,"2012-3-26",68750,67000,30093
469302,"2012-7-13",75000,70000,"30043-3320"
469303,"2012-4-27",138000,150000,"30339-3289"
469304,"2012-6-11",60000,60000,"30045-9790"
469305,"2012-5-30",79000,76000,30044
469306,"2012-4-24",26000,35200,"30096-5590"
469307,"2012-6-29",99000,108000,30044
469308,"2012-4-24",69000,66000,"30093-3300"
469309,"2012-4-09",215000,215000,30080
469310,"2012-8-03",79900,75000,"30044-7752"
469311,"2012-4-09",49900,45008,30096
469312,"2012-4-17",65900,65000,30046
469313,"2012-4-06",49935,49000,30044
469314,"2012-3-27",194900,190900,"30024-8736"
469315,"2012-5-25",233900,225000,30045
469316,"2012-6-08",285000,270000,30045
469317,"2012-6-22",236900,230000,30045
469318,"2012-3-27",170000,161300,30045
469319,"2012-5-30",69000,64000,30044
469320,"2012-5-21",89900,80000,30044
469321,"2012-5-31",24900,25500,30093
469322,"2012-4-27",189900,180000,30339
469323,"2012-6-12",44900,45000,30339
469324,"2012-4-24",37000,41312,30045
469325,"2012-5-10",29900,33000,30046
469326,"2012-8-13",90000,90000,30044
469327,"2012-6-25",219900,206750,"30097-4082"
469328,"2012-6-08",219900,215000,"30339-3246"
469329,"2012-5-29",56000,56000,"30046-4009"
469330,"2012-6-29",115000,115000,"30078-4574"
469331,"2012-7-31",115000,115000,"30078-4574"
469332,"2012-5-29",239900,239900,30080
469333,"2012-5-11",189000,174500,"30024-3807"
469339,"2012-8-16",49900,45100,"30093-3746"
469341,"2012-2-28",214900,199900,30339
469342,"2012-5-15",99900,92000,"30096-8974"
469343,"2012-4-26",139000,125000,30339
469345,"2012-3-08",87900,80000,"30044-3814"
469356,"2012-1-31",62900,57700,"30043-8171"
469357,"2012-3-14",64900,64900,"30093-4972"
469358,"2012-7-23",169000,169000,"30080-6628"
469359,"2012-6-29",224000,209000,"30096-6631"
469360,"2012-5-29",59900,54500,"30044-7138"
469364,"2012-3-26",63000,68000,"30045-9797"
469369,"2012-5-21",59900,57900,"30044-8822"
469377,"2012-7-19",57600,57500,"30044-8817"
469378,"2012-6-18",23900,26100,30093
469379,"2012-5-11",179000,175000,"30339-3245"
469380,"2012-5-14",25000,35000,30044
469381,"2012-7-13",141570,145500,"30080-6201"
469382,"2012-5-29",60800,61100,"30044-7354"
469383,"2012-4-30",72000,65000,30043
469384,"2012-5-10",55900,50000,"30096-5588"
469385,"2012-6-20",42000,40000,"30044-4634"
469386,"2012-8-01",210000,200000,"30043-9003"
469387,"2012-7-18",58000,55000,30093
469388,"2012-8-01",80000,80000,30043
469389,"2012-6-12",42000,48000,30096
469390,"2012-6-22",139500,139500,"30080-7196"
469391,"2012-6-14",199900,199900,"30339-4106"
469392,"2012-6-27",56380,55000,30044
469393,"2012-7-05",105000,109088,30084
469394,"2012-6-29",55000,55000,30045
469395,"2012-7-20",239900,228500,"30339-4508"
469396,"2012-8-17",179900,179900,"30045-5496"
469397,"2012-6-29",39900,38900,30080
469398,"2012-6-22",99900,100027,"30044-1827"
469399,"2012-5-25",195000,195000,"30024-8736"
469400,"2012-6-29",133900,138000,30043
469401,"2012-6-22",179900,179900,"30045-5496"
469402,"2012-8-13",54000,54000,"30044-7139"
469403,"2012-7-27",89100,82000,"30044-3803"
469404,"2012-6-14",39900,32000,30084
469405,"2012-8-07",60000,60000,30084
469406,"2012-8-01",200000,192000,30024
469407,"2012-6-14",54300,54300,"30045-7995"
469408,"2012-8-10",139900,115000,"30093-1751"
469409,"2012-7-20",74900,70000,30046
469410,"2012-8-13",189900,189900,"30045-5496"
469411,"2012-7-13",59900,59000,30092
469412,"2012-5-29",24900,28800,30044
469413,"2012-6-15",65900,72000,30024
469414,"2012-5-29",105000,105000,"30084-8625"
469415,"2012-7-12",85500,85199,"30043-1314"
469416,"2012-6-29",78000,75000,"30043-1330"
469417,"2012-7-20",49900,49900,30044
469418,"2012-7-31",86500,83700,"30043-1335"
469419,"2012-6-29",200000,188000,30024
469420,"2012-7-16",52900,51500,"30339-5839"
469421,"2012-6-20",25000,26000,"30093-3137"
469422,"2012-8-17",25900,23000,"30093-3722"
469423,"2012-7-10",25000,29000,30044
469424,"2012-7-11",200000,188000,30339
469425,"2012-7-20",65000,68000,30080
469426,"2012-7-27",225000,212184,30339
469427,"2012-7-17",51900,49000,30093
469428,"2012-7-30",50000,47000,30093
469429,"2012-6-08",169000,156000,"30339-4300"
469430,"2012-6-22",59900,61101,"30044-8704"
469431,"2012-7-31",77900,73000,30093
469432,"2012-7-18",60000,60000,"30043-8170"
469433,"2012-6-25",72000,69500,30044
469434,"2012-7-06",114900,114000,"30043-1321"
469435,"2012-8-17",219900,195000,30097
469436,"2012-7-26",36900,38500,30093
469437,"2012-8-08",225000,220000,30339
469438,"2012-7-13",25900,28800,30084
469439,"2012-7-13",38000,38000,30093
469440,"2012-7-25",94900,90000,"30043-1318"
469441,"2012-8-08",149900,144000,30043
469442,"2012-8-20",53460,70500,30044
469443,"2012-8-03",139900,139900,30043
469444,"2012-7-25",69900,69900,30043
469445,"2012-8-06",64900,67000,30044
469446,"2012-7-26",179900,178000,"30339-3245"
469447,"2012-8-17",69000,68000,30046
469448,"2012-8-13",139995,125000,"30080-7295"
469449,"2012-8-31",72000,72000,"30045-9797"
469450,"2012-10-09",74900,72000,30096
469451,"2012-9-20",137800,145000,30097
470493,"2012-9-05",31000,35500,30084
470494,"2012-8-16",26730,31500,30084
470498,"2012-11-02",35000,32000,"30093-3723"
470502,"2012-9-07",70000,70000,30097
470503,"2012-9-14",82000,76202,"30043-8361"
470504,"2012-10-15",83900,79000,30045
470505,"2012-10-15",83900,79000,30045
470506,"2012-9-13",74200,60000,30519
470509,"2012-9-20",229000,228000,30017
470510,"2012-7-27",83500,83500,30017
470514,"2012-8-28",78900,77050,"30046-2444"
470515,"2012-8-24",75900,70000,30046
470516,"2012-11-14",56000,58200,"30043-8168"
470517,"2012-9-25",82000,82000,"30043-1320"
470518,"2012-10-30",31400,30000,"30046-5848"
470520,"2012-4-20",170000,161500,30045
